,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,median_house_value,city_name
5017,41.0,1406.0,428.0,1174.0,390.0,2.0147,<1H OCEAN,137500.0,Whittier
686,16.0,1755.0,410.0,674.0,410.0,5.1602,<1H OCEAN,231200.0,Cupertino
576,36.0,2103.0,390.0,1279.0,392.0,2.4135,NEAR OCEAN,97000.0,National City
11284,29.0,1960.0,415.0,1681.0,435.0,2.9292,INLAND,84500.0,Colton
5487,34.0,2316.0,478.0,1524.0,467.0,3.7364,NEAR BAY,190400.0,Newark
1644,45.0,1552.0,315.0,785.0,316.0,3.7411,<1H OCEAN,235500.0,Burbank
6760,17.0,1682.0,332.0,887.0,316.0,1.8438,INLAND,76400.0,Cottonwood
10526,27.0,6007.0,998.0,2680.0,882.0,4.1719,INLAND,117200.0,Lancaster
8861,16.0,1917.0,317.0,1324.0,351.0,6.2488,<1H OCEAN,252000.0,Santa Ana
1254,36.0,738.0,168.0,737.0,186.0,1.4415,INLAND,54400.0,Selma
5901,11.0,939.0,187.0,557.0,190.0,2.375,INLAND,145800.0,Winchester
3906,35.0,2552.0,545.0,1850.0,503.0,4.775,<1H OCEAN,179500.0,San Fernando
9651,16.0,693.0,185.0,365.0,176.0,2.3417,INLAND,191700.0,Corona
2762,20.0,2851.0,490.0,1192.0,463.0,5.8752,<1H OCEAN,274200.0,Irvine
10022,32.0,1311.0,410.0,1792.0,396.0,2.3304,<1H OCEAN,119900.0,Los Angeles
11723,34.0,1988.0,511.0,36.0,15.0,4.625,INLAND,162500.0,South Lake Tahoe
5226,44.0,477.0,135.0,502.0,117.0,2.0156,INLAND,112500.0,Pomona
8604,44.0,1401.0,246.0,607.0,271.0,2.8472,<1H OCEAN,218800.0,La Canada Flintridge
525,48.0,1111.0,229.0,421.0,202.0,3.2813,INLAND,268100.0,East Pasadena
1232,18.0,1633.0,243.0,750.0,252.0,5.1585,INLAND,150800.0,Palo Cedro
14083,24.0,4410.0,939.0,2362.0,862.0,2.9406,INLAND,73000.0,Tarpey Village
7866,36.0,2430.0,426.0,1199.0,437.0,3.1667,INLAND,81900.0,Florin
3860,21.0,3622.0,667.0,2503.0,720.0,3.8531,INLAND,105400.0,Bloomington
8543,15.0,1969.0,332.0,822.0,324.0,7.8774,<1H OCEAN,394900.0,Saratoga
9551,25.0,1669.0,348.0,163.0,78.0,5.75,INLAND,176600.0,Sunnyside-Tahoe City
10934,8.0,7520.0,1336.0,3833.0,1287.0,4.3278,<1H OCEAN,184100.0,Rohnert Park
4626,32.0,3366.0,677.0,2857.0,669.0,4.6186,NEAR OCEAN,181100.0,Oxnard
13311,16.0,100.0,20.0,45.0,25.0,6.1359,NEAR BAY,212500.0,San Rafael
3977,44.0,2570.0,509.0,1145.0,503.0,2.5694,INLAND,92400.0,Parkway
7182,42.0,1531.0,326.0,1271.0,377.0,2.6167,NEAR BAY,85100.0,Montalvin
8599,26.0,4629.0,832.0,2902.0,816.0,2.735,INLAND,74600.0,Parkway
2813,31.0,3019.0,469.0,1349.0,462.0,7.1463,<1H OCEAN,394100.0,La Crescenta-Montrose
6813,34.0,559.0,139.0,532.0,137.0,3.0687,INLAND,88500.0,Pedley
786,32.0,432.0,182.0,702.0,186.0,2.1471,<1H OCEAN,125000.0,Los Angeles
8422,39.0,1819.0,291.0,770.0,278.0,5.4088,<1H OCEAN,457300.0,Canoga Park
10814,11.0,567.0,184.0,620.0,163.0,2.5284,<1H OCEAN,122500.0,Escondido
4673,22.0,3359.0,643.0,1227.0,588.0,4.645,INLAND,276200.0,Arcadia
8400,37.0,1053.0,263.0,1354.0,292.0,2.5833,<1H OCEAN,112500.0,Florence-Graham
4130,34.0,2001.0,388.0,1461.0,397.0,3.8304,INLAND,183000.0,North El Monte
13853,16.0,2196.0,287.0,949.0,289.0,8.6573,INLAND,354000.0,San Antonio Heights
8877,17.0,2479.0,390.0,1219.0,363.0,4.6417,INLAND,125700.0,Lancaster
3585,20.0,1886.0,586.0,1134.0,525.0,1.5029,NEAR OCEAN,100000.0,Lemon Grove
12342,18.0,2895.0,487.0,1116.0,429.0,5.4716,<1H OCEAN,400000.0,Fullerton
14027,28.0,1427.0,304.0,692.0,285.0,2.125,INLAND,80800.0,Redding
4890,32.0,1777.0,536.0,1684.0,489.0,2.3636,<1H OCEAN,190000.0,Silver Lake
5318,4.0,2428.0,401.0,959.0,386.0,6.2661,<1H OCEAN,268500.0,San Juan Capistrano
12580,24.0,8590.0,1231.0,3401.0,1178.0,8.1325,<1H OCEAN,472700.0,La Canada Flintridge
10457,16.0,3077.0,465.0,1575.0,446.0,5.5,INLAND,179500.0,Antioch
13330,34.0,2791.0,495.0,1276.0,468.0,4.9167,NEAR BAY,256300.0,Fremont
8205,35.0,1249.0,232.0,556.0,247.0,3.925,<1H OCEAN,287100.0,Santa Clara
4507,43.0,1126.0,289.0,1132.0,294.0,2.1875,NEAR OCEAN,87000.0,San Diego
3110,39.0,2124.0,661.0,1365.0,606.0,1.6642,NEAR OCEAN,281300.0,Santa Cruz
12866,28.0,2809.0,605.0,1093.0,438.0,2.0962,<1H OCEAN,74000.0,Redway
10731,19.0,1699.0,356.0,994.0,368.0,2.7778,INLAND,79700.0,Clovis
1742,40.0,584.0,126.0,316.0,139.0,3.5938,NEAR OCEAN,243500.0,Santa Cruz
3461,35.0,2380.0,404.0,1212.0,422.0,5.6254,<1H OCEAN,283800.0,Gardena
8918,41.0,395.0,164.0,549.0,184.0,2.375,<1H OCEAN,175000.0,San Jose
7348,44.0,2728.0,585.0,1227.0,567.0,4.0602,<1H OCEAN,324000.0,Silver Lake
1018,44.0,364.0,102.0,339.0,98.0,2.483,NEAR OCEAN,214300.0,Daly City
12697,42.0,1867.0,398.0,927.0,389.0,4.325,<1H OCEAN,247000.0,San Jose
4886,16.0,926.0,189.0,238.0,118.0,3.0114,INLAND,366700.0,Indio
12302,28.0,6128.0,1963.0,3586.0,1815.0,2.7058,<1H OCEAN,310900.0,Marina del Rey
3625,29.0,3735.0,808.0,1873.0,757.0,3.1543,NEAR OCEAN,253800.0,Pacific Grove
13314,34.0,1475.0,319.0,698.0,293.0,3.8194,<1H OCEAN,186000.0,La Habra
3336,15.0,2150.0,327.0,1094.0,324.0,6.0224,NEAR BAY,198500.0,Crockett
4726,25.0,2017.0,454.0,1024.0,428.0,4.4732,<1H OCEAN,245600.0,Costa Mesa
3808,43.0,369.0,107.0,371.0,111.0,1.6,NEAR BAY,79400.0,Richmond
10365,26.0,2107.0,809.0,2821.0,572.0,0.844,<1H OCEAN,350000.0,Los Angeles
4242,18.0,4197.0,1006.0,2203.0,874.0,2.166,INLAND,118600.0,Modesto
2506,38.0,1156.0,305.0,1359.0,289.0,2.5147,<1H OCEAN,137100.0,San Fernando
12498,26.0,2738.0,428.0,1316.0,430.0,5.2442,INLAND,213200.0,Concord
10113,22.0,6728.0,1382.0,3783.0,1310.0,5.0479,NEAR OCEAN,280400.0,Pacifica
160,16.0,8020.0,1432.0,1749.0,540.0,4.9716,INLAND,162500.0,Lake Arrowhead
5600,37.0,653.0,176.0,827.0,176.0,1.9236,INLAND,64400.0,Livingston
4397,36.0,1239.0,238.0,717.0,237.0,3.244,<1H OCEAN,258100.0,Rosemead
12283,44.0,1594.0,389.0,832.0,340.0,3.4,<1H OCEAN,212100.0,Burbank
6462,17.0,4289.0,893.0,958.0,440.0,2.4659,INLAND,177800.0,Rancho Mirage
9498,35.0,2426.0,529.0,2010.0,514.0,2.9922,<1H OCEAN,163500.0,Pico Rivera
3923,26.0,2185.0,435.0,1108.0,419.0,2.2277,INLAND,78000.0,Porterville
1614,35.0,2624.0,1116.0,3548.0,1008.0,2.0132,<1H OCEAN,198400.0,Silver Lake
7547,26.0,2345.0,408.0,1195.0,377.0,5.4925,<1H OCEAN,361700.0,West Carson
10415,17.0,851.0,118.0,370.0,123.0,5.0877,NEAR BAY,209300.0,Napa
3839,24.0,10281.0,1689.0,4926.0,1629.0,4.7946,<1H OCEAN,251200.0,Villa Park
1539,31.0,984.0,161.0,422.0,158.0,5.282,NEAR OCEAN,183000.0,San Diego
10592,29.0,732.0,288.0,691.0,278.0,2.1866,<1H OCEAN,250000.0,Hollywood
7275,37.0,2217.0,451.0,1019.0,428.0,3.1217,<1H OCEAN,178500.0,Sebastopol
6409,14.0,3305.0,841.0,2272.0,769.0,3.4899,<1H OCEAN,216700.0,Huntington Beach
13745,28.0,2795.0,622.0,1173.0,545.0,4.4423,<1H OCEAN,280400.0,Sherman Oaks
5174,29.0,1315.0,311.0,1425.0,306.0,2.0272,NEAR OCEAN,99600.0,Oceanside
14186,44.0,2848.0,623.0,1408.0,576.0,2.1487,INLAND,86600.0,Modesto
11667,38.0,1438.0,310.0,779.0,275.0,1.3289,INLAND,39400.0,South Oroville
7082,30.0,2873.0,774.0,1593.0,731.0,2.24,NEAR OCEAN,129500.0,Chula Vista
352,20.0,6678.0,1797.0,3625.0,1599.0,3.7716,NEAR OCEAN,242900.0,Signal Hill
9596,16.0,20.0,5.0,15.0,5.0,3.875,<1H OCEAN,450000.0,Irvine
2337,44.0,2364.0,746.0,3184.0,672.0,1.918,NEAR OCEAN,147500.0,Long Beach
8506,13.0,5543.0,857.0,2074.0,737.0,4.9528,<1H OCEAN,266200.0,Casa de Oro-Mount Helix
12195,24.0,1098.0,193.0,353.0,145.0,3.8333,<1H OCEAN,92600.0,Talmage
13452,30.0,442.0,103.0,413.0,88.0,1.5694,INLAND,57900.0,Linda
12234,13.0,4770.0,969.0,2261.0,972.0,5.883,NEAR OCEAN,295100.0,Seal Beach
9156,32.0,2734.0,654.0,2209.0,610.0,3.5164,<1H OCEAN,217200.0,Van Nuys
2408,9.0,2818.0,821.0,851.0,555.0,2.6181,NEAR OCEAN,204200.0,San Diego
12464,11.0,872.0,203.0,422.0,221.0,4.6364,NEAR OCEAN,156300.0,Signal Hill
14239,34.0,3100.0,617.0,1155.0,542.0,3.0938,NEAR OCEAN,245900.0,Pismo Beach
7828,43.0,2607.0,477.0,1225.0,461.0,4.224,NEAR OCEAN,349600.0,Redwood City
12334,35.0,1307.0,246.0,672.0,219.0,4.8456,<1H OCEAN,146400.0,West Athens
10114,39.0,1186.0,238.0,539.0,212.0,2.0938,NEAR OCEAN,79600.0,Fortuna
5548,18.0,2375.0,652.0,1252.0,586.0,2.6198,<1H OCEAN,235900.0,Fremont
4210,36.0,811.0,168.0,514.0,152.0,2.625,INLAND,89200.0,Garden Acres
4027,46.0,3015.0,795.0,2300.0,725.0,2.0706,<1H OCEAN,268500.0,Hollywood
4080,29.0,3768.0,1211.0,2320.0,1030.0,2.7685,<1H OCEAN,204500.0,Glendale
13069,36.0,871.0,201.0,2862.0,181.0,2.1845,<1H OCEAN,123800.0,Belvedere
13206,47.0,1339.0,298.0,794.0,286.0,2.5865,NEAR BAY,109800.0,Vallejo
1271,22.0,2680.0,643.0,1644.0,516.0,2.1949,INLAND,127100.0,Campo
8441,25.0,9594.0,1489.0,5237.0,1496.0,5.9684,<1H OCEAN,193300.0,Carson
11609,30.0,3082.0,602.0,2008.0,619.0,4.1411,<1H OCEAN,182700.0,Citrus
12975,27.0,1575.0,321.0,1063.0,317.0,2.1477,INLAND,53900.0,Poplar-Cotton Center
3635,18.0,3414.0,434.0,1272.0,454.0,8.7015,<1H OCEAN,390900.0,Los Alamitos
12284,25.0,1134.0,153.0,340.0,171.0,6.5095,NEAR BAY,371200.0,San Leandro
2442,24.0,3430.0,548.0,1601.0,512.0,5.6825,<1H OCEAN,264600.0,Fountain Valley
1549,31.0,2034.0,335.0,966.0,322.0,4.6964,NEAR OCEAN,291300.0,Monterey
8698,15.0,1840.0,235.0,855.0,241.0,7.5992,<1H OCEAN,310600.0,Poway
6663,30.0,3162.0,640.0,1660.0,639.0,2.8359,INLAND,80300.0,Fresno
5913,40.0,1917.0,438.0,1021.0,383.0,2.2448,<1H OCEAN,175000.0,Westmont
6851,25.0,639.0,98.0,311.0,93.0,6.6833,<1H OCEAN,275900.0,Costa Mesa
2000,35.0,1064.0,203.0,608.0,201.0,4.0938,<1H OCEAN,246900.0,Monterey Park
4578,15.0,5738.0,1767.0,4620.0,1581.0,2.3584,<1H OCEAN,157600.0,Van Nuys
11601,15.0,1908.0,417.0,1383.0,375.0,1.0472,INLAND,57800.0,Fresno
12694,13.0,1999.0,375.0,750.0,308.0,2.875,INLAND,96000.0,Ahwahnee
13620,34.0,1852.0,322.0,978.0,332.0,4.3542,<1H OCEAN,156900.0,Vista
12406,22.0,2153.0,461.0,903.0,314.0,2.125,INLAND,123200.0,Lewiston
10291,36.0,36.0,8.0,4198.0,7.0,5.5179,INLAND,67500.0,Johnstonville
2808,12.0,3349.0,642.0,2029.0,619.0,2.9647,INLAND,88800.0,Linda
1553,5.0,6123.0,825.0,2440.0,736.0,7.9013,<1H OCEAN,393000.0,Santa Susana
5238,30.0,4157.0,834.0,1885.0,774.0,1.6948,INLAND,67500.0,Orland
14364,23.0,3415.0,778.0,1492.0,633.0,2.2791,NEAR OCEAN,114800.0,Orcutt
2369,24.0,2930.0,588.0,1448.0,570.0,3.5395,INLAND,127900.0,Modesto
13024,33.0,1462.0,241.0,569.0,231.0,3.2833,INLAND,82600.0,South Oroville
12117,38.0,3804.0,814.0,2142.0,816.0,2.1439,INLAND,60200.0,Fresno
575,44.0,1618.0,310.0,667.0,300.0,2.875,INLAND,82700.0,Bakersfield
6497,36.0,1184.0,240.0,946.0,232.0,4.0357,<1H OCEAN,162500.0,Santa Fe Springs
9954,9.0,2671.0,647.0,1484.0,541.0,1.7075,INLAND,60400.0,Coalinga
2973,36.0,1825.0,479.0,2097.0,480.0,2.1862,<1H OCEAN,135300.0,Boyle Heights
1446,34.0,1745.0,404.0,1084.0,410.0,3.3411,<1H OCEAN,220500.0,Downey
55,42.0,1297.0,246.0,611.0,242.0,5.3074,NEAR OCEAN,401900.0,San Pedro
725,16.0,3476.0,650.0,2126.0,665.0,3.3438,INLAND,125400.0,Del Rio
11880,14.0,3965.0,804.0,1945.0,733.0,2.6906,INLAND,95300.0,Dinuba
9456,20.0,1534.0,235.0,871.0,222.0,6.2715,INLAND,97200.0,El Centro
6068,35.0,2028.0,456.0,972.0,398.0,2.3778,INLAND,90700.0,San Bernardino
11909,44.0,1613.0,339.0,776.0,346.0,3.1103,NEAR BAY,188900.0,Ashland
6423,13.0,3163.0,725.0,1675.0,629.0,2.8214,<1H OCEAN,121900.0,Vista
2162,6.0,2881.0,518.0,1432.0,504.0,4.0806,INLAND,110200.0,Visalia
8049,15.0,7901.0,1422.0,4769.0,1418.0,2.8139,INLAND,90400.0,Florin
9807,40.0,626.0,164.0,337.0,150.0,2.7917,<1H OCEAN,225000.0,Monterey
10817,38.0,921.0,239.0,1023.0,241.0,3.4514,<1H OCEAN,151900.0,San Fernando
3021,36.0,4686.0,781.0,2254.0,845.0,6.1043,NEAR OCEAN,343500.0,Redwood City
12476,19.0,2356.0,440.0,1291.0,418.0,4.2308,<1H OCEAN,416100.0,San Pedro
7803,7.0,3418.0,740.0,1583.0,676.0,3.6133,INLAND,196100.0,Clayton
14002,35.0,352.0,62.0,184.0,57.0,3.6691,INLAND,137500.0,Mira Loma
10102,27.0,1401.0,294.0,1306.0,286.0,2.5809,NEAR OCEAN,83200.0,Guadalupe
2703,18.0,1260.0,268.0,576.0,263.0,1.7222,INLAND,101500.0,Merced
1724,17.0,2548.0,537.0,1118.0,461.0,2.267,INLAND,57800.0,Burney
13863,36.0,832.0,198.0,814.0,174.0,1.4773,INLAND,57400.0,Bakersfield
11383,32.0,1780.0,484.0,1732.0,454.0,2.4464,INLAND,169600.0,El Monte
13989,26.0,6017.0,1244.0,2673.0,1135.0,3.5426,<1H OCEAN,295400.0,Costa Mesa
5834,22.0,2702.0,655.0,2664.0,571.0,3.0893,<1H OCEAN,173400.0,Fillmore
6590,25.0,2402.0,478.0,1527.0,461.0,2.3194,INLAND,52900.0,Strathmore
11881,25.0,1180.0,222.0,611.0,212.0,2.0729,INLAND,84700.0,Dinuba
7387,50.0,1776.0,473.0,1807.0,440.0,1.7276,NEAR BAY,102300.0,Alameda
6728,25.0,3445.0,801.0,2400.0,750.0,3.4702,<1H OCEAN,161900.0,La Habra
12541,29.0,2666.0,848.0,2030.0,781.0,2.5432,<1H OCEAN,180900.0,Bellflower
11079,5.0,5666.0,1178.0,3139.0,1131.0,3.3608,INLAND,108900.0,Parkway
2806,22.0,2737.0,512.0,1168.0,442.0,2.83,INLAND,88700.0,Burney
10363,41.0,1933.0,791.0,3121.0,719.0,1.8539,<1H OCEAN,147500.0,Los Angeles
10535,22.0,2508.0,402.0,1254.0,395.0,7.0935,<1H OCEAN,379500.0,Torrance
7119,43.0,940.0,208.0,690.0,181.0,2.3056,INLAND,62300.0,August
4159,23.0,1818.0,522.0,958.0,485.0,2.6771,<1H OCEAN,131500.0,Tustin
1528,31.0,1616.0,372.0,739.0,379.0,2.9097,NEAR BAY,210900.0,San Leandro
13738,19.0,1515.0,253.0,975.0,266.0,4.3906,<1H OCEAN,241200.0,Freedom
544,7.0,4524.0,735.0,2298.0,717.0,6.5538,INLAND,311600.0,Acton
7100,10.0,2522.0,533.0,1335.0,493.0,3.2639,INLAND,86400.0,Coalinga
9720,42.0,1178.0,261.0,804.0,283.0,2.9688,INLAND,92900.0,Highgrove
9605,29.0,5055.0,1036.0,410.0,191.0,3.5104,INLAND,157100.0,Big Bear Lake
7213,34.0,1290.0,203.0,664.0,204.0,5.8461,<1H OCEAN,227400.0,Anaheim
3735,30.0,1674.0,297.0,756.0,292.0,3.9286,INLAND,133100.0,Dixon
3837,36.0,2796.0,1041.0,4033.0,944.0,2.4886,<1H OCEAN,160700.0,Lennox
11478,37.0,299.0,89.0,318.0,92.0,1.3125,<1H OCEAN,145800.0,South Pasadena
1920,17.0,1987.0,335.0,1152.0,313.0,4.1719,INLAND,126400.0,West Park
6992,32.0,1595.0,309.0,706.0,277.0,2.8958,NEAR OCEAN,86400.0,Fortuna
7048,49.0,2203.0,407.0,1052.0,405.0,4.4375,NEAR BAY,329200.0,Daly City
11918,26.0,2335.0,413.0,980.0,417.0,3.4471,NEAR BAY,178900.0,Hercules
2956,27.0,2316.0,559.0,2012.0,544.0,2.8155,<1H OCEAN,176800.0,Pico Rivera
7324,38.0,5587.0,996.0,2466.0,1027.0,4.1711,NEAR BAY,336900.0,San Anselmo
13557,16.0,5684.0,1386.0,4203.0,1318.0,3.1964,<1H OCEAN,185800.0,Seven Trees
11573,17.0,1144.0,202.0,626.0,178.0,4.4107,INLAND,151600.0,Herald
9509,17.0,1768.0,474.0,1079.0,436.0,1.7823,<1H OCEAN,205300.0,Santa Ana
2747,28.0,3664.0,719.0,1820.0,657.0,4.225,<1H OCEAN,224700.0,La Habra
13287,49.0,2465.0,372.0,1018.0,359.0,4.0,<1H OCEAN,296800.0,View Park-Windsor Hills
6347,11.0,2399.0,527.0,2307.0,531.0,3.5625,INLAND,141000.0,Baldwin Park
6139,32.0,3028.0,811.0,2037.0,703.0,3.0645,NEAR BAY,165400.0,Cherryland
5401,29.0,1407.0,265.0,556.0,235.0,3.0521,INLAND,108000.0,Florin
7643,28.0,720.0,267.0,891.0,265.0,1.8977,<1H OCEAN,100000.0,Hollywood
10830,38.0,2521.0,647.0,1091.0,597.0,4.1296,<1H OCEAN,322900.0,Culver City
3535,16.0,1642.0,346.0,705.0,351.0,2.8971,NEAR BAY,163900.0,Union City
11555,38.0,2462.0,553.0,1843.0,538.0,3.2312,<1H OCEAN,211900.0,Rosemead
4844,11.0,3701.0,739.0,1749.0,654.0,3.067,INLAND,207900.0,Hollister
9322,20.0,1351.0,372.0,1427.0,394.0,4.4712,<1H OCEAN,144000.0,Milpitas
13919,18.0,1177.0,224.0,181.0,105.0,2.3558,INLAND,134700.0,Clearlake Oaks
7691,15.0,4741.0,956.0,2043.0,856.0,4.1862,NEAR BAY,183600.0,Napa
12996,32.0,2020.0,613.0,2557.0,562.0,2.1397,NEAR OCEAN,145300.0,Long Beach
7120,35.0,1511.0,316.0,892.0,304.0,1.7898,INLAND,63500.0,August
2993,21.0,1353.0,380.0,1688.0,367.0,1.9937,<1H OCEAN,139600.0,Boyle Heights
13519,11.0,1227.0,202.0,645.0,198.0,5.6674,<1H OCEAN,209800.0,Ramona
2030,47.0,1375.0,307.0,843.0,319.0,1.3785,NEAR BAY,142300.0,Berkeley
7546,35.0,3462.0,814.0,1902.0,700.0,3.402,<1H OCEAN,279900.0,West Carson
9029,22.0,3236.0,673.0,2034.0,662.0,4.0955,<1H OCEAN,174200.0,Midway City
13423,36.0,2946.0,1025.0,2542.0,912.0,2.2244,<1H OCEAN,255900.0,Glendale
12852,29.0,2681.0,632.0,1652.0,620.0,3.075,NEAR OCEAN,215800.0,Live Oak
6648,25.0,1768.0,559.0,983.0,488.0,2.6184,<1H OCEAN,243800.0,Bellflower
11244,35.0,1207.0,207.0,601.0,213.0,4.7308,<1H OCEAN,353400.0,Redondo Beach
5395,17.0,2655.0,421.0,991.0,384.0,4.6484,INLAND,270600.0,Fair Oaks
644,30.0,2261.0,443.0,929.0,383.0,4.2841,NEAR BAY,213400.0,San Lorenzo
8814,35.0,2072.0,318.0,908.0,342.0,6.0928,<1H OCEAN,327300.0,Woodland Hills
7966,33.0,1025.0,261.0,854.0,269.0,2.2596,INLAND,119400.0,Pomona
13532,37.0,2192.0,455.0,1515.0,446.0,3.0588,NEAR OCEAN,120600.0,Lemon Grove
10301,16.0,13556.0,1704.0,5669.0,1668.0,6.5138,INLAND,311500.0,San Antonio Heights
7356,9.0,818.0,197.0,358.0,197.0,1.7708,INLAND,79500.0,Oroville
13537,17.0,20354.0,3493.0,8768.0,3293.0,5.4496,INLAND,238900.0,Livermore
6557,33.0,1379.0,273.0,884.0,229.0,2.7574,INLAND,125000.0,Fontana
6929,35.0,2215.0,459.0,1594.0,446.0,4.0167,<1H OCEAN,193200.0,Van Nuys
7349,48.0,805.0,246.0,633.0,235.0,2.3421,<1H OCEAN,200000.0,Silver Lake
10131,41.0,2576.0,406.0,794.0,376.0,5.956,NEAR BAY,366100.0,Piedmont
13045,31.0,2431.0,512.0,1026.0,427.0,2.5428,INLAND,85000.0,Paradise
8289,14.0,3888.0,890.0,1830.0,844.0,1.8238,INLAND,158600.0,North Auburn
11129,21.0,6404.0,1232.0,6047.0,1235.0,4.2098,<1H OCEAN,193400.0,Alum Rock
12300,18.0,1519.0,296.0,846.0,272.0,2.7792,INLAND,85300.0,Coalinga
11138,31.0,2914.0,715.0,3547.0,645.0,3.7143,<1H OCEAN,178600.0,Alum Rock
3326,31.0,3857.0,607.0,1695.0,572.0,7.642,<1H OCEAN,396400.0,La Crescenta-Montrose
6809,18.0,8046.0,1221.0,4276.0,1228.0,6.5515,<1H OCEAN,319600.0,Bellflower
4588,28.0,3109.0,594.0,1559.0,589.0,3.5789,NEAR OCEAN,120300.0,National City
10730,17.0,1145.0,209.0,499.0,202.0,4.6389,<1H OCEAN,165500.0,Cudahy
5350,20.0,1102.0,205.0,852.0,217.0,3.1833,NEAR OCEAN,108300.0,National City
12824,4.0,617.0,105.0,224.0,105.0,3.9205,NEAR OCEAN,183000.0,Carlsbad
10181,14.0,2361.0,601.0,1831.0,526.0,1.6102,NEAR OCEAN,93400.0,National City
12408,19.0,2174.0,454.0,998.0,426.0,4.6827,<1H OCEAN,255100.0,Monte Sereno
11116,36.0,949.0,164.0,502.0,163.0,4.1042,<1H OCEAN,124400.0,Willowbrook
8664,5.0,1405.0,515.0,725.0,392.0,3.6037,NEAR BAY,187500.0,San Francisco
3962,33.0,1955.0,398.0,1412.0,397.0,2.25,INLAND,51500.0,Tulare
4553,38.0,2457.0,624.0,1516.0,482.0,1.5625,NEAR BAY,91700.0,San Leandro
910,19.0,1596.0,295.0,1201.0,282.0,3.8846,INLAND,100900.0,Vista Santa Rosa
11512,27.0,1245.0,229.0,692.0,234.0,3.2176,INLAND,89400.0,Highland
3490,33.0,2321.0,480.0,1230.0,451.0,4.9091,<1H OCEAN,270300.0,Santa Clara
6065,26.0,3343.0,455.0,1429.0,457.0,7.0778,<1H OCEAN,334300.0,Hacienda Heights
12981,34.0,1014.0,246.0,952.0,215.0,2.8864,<1H OCEAN,172500.0,San Jose
6717,25.0,474.0,92.0,300.0,104.0,3.8062,INLAND,340900.0,Gilroy
11027,28.0,2112.0,363.0,1011.0,335.0,4.2222,INLAND,108900.0,Reedley
14005,15.0,1828.0,359.0,955.0,248.0,3.2174,NEAR OCEAN,165100.0,Bonita
11344,36.0,1949.0,319.0,909.0,325.0,5.1587,<1H OCEAN,296600.0,Downey
13797,4.0,30401.0,4957.0,13251.0,4339.0,4.5841,<1H OCEAN,212300.0,Temecula
11048,31.0,1772.0,353.0,1090.0,350.0,3.9265,NEAR OCEAN,162000.0,La Jolla
5857,24.0,1216.0,289.0,421.0,185.0,3.1625,INLAND,103600.0,South Lake Tahoe
4083,11.0,72.0,16.0,150.0,20.0,2.625,<1H OCEAN,250000.0,Santa Monica
11319,2.0,2239.0,321.0,766.0,219.0,5.75,INLAND,240200.0,Tracy
11795,2.0,1658.0,290.0,868.0,304.0,5.1365,INLAND,136700.0,Loma Linda
2991,31.0,1689.0,362.0,705.0,360.0,4.0,<1H OCEAN,278500.0,Woodland Hills
6431,34.0,2105.0,444.0,780.0,406.0,2.3187,NEAR OCEAN,488900.0,La Jolla
8131,29.0,1716.0,323.0,850.0,282.0,2.9324,INLAND,137500.0,Elverta
7663,26.0,186.0,48.0,102.0,39.0,2.5625,INLAND,103100.0,La Quinta
12630,6.0,4223.0,672.0,1747.0,631.0,5.419,INLAND,267400.0,Citrus Heights
2546,19.0,2298.0,511.0,1246.0,513.0,2.212,<1H OCEAN,132000.0,Santa Maria
4639,28.0,1984.0,313.0,1099.0,343.0,4.5526,<1H OCEAN,250200.0,Montebello
8784,27.0,2687.0,768.0,1362.0,725.0,3.4028,<1H OCEAN,324200.0,Sunnyvale
5464,15.0,1724.0,374.0,947.0,391.0,3.1094,INLAND,91900.0,Hanford
1855,35.0,1166.0,193.0,574.0,190.0,2.2452,INLAND,102800.0,Arden-Arcade
6751,22.0,2516.0,826.0,3350.0,713.0,2.0192,<1H OCEAN,158300.0,Van Nuys
1637,29.0,1476.0,220.0,902.0,205.0,2.6726,INLAND,83300.0,McFarland
1503,22.0,2642.0,640.0,1702.0,588.0,3.5268,<1H OCEAN,174700.0,Stanton
9667,16.0,1834.0,391.0,994.0,390.0,3.7266,<1H OCEAN,156500.0,Santa Rosa
7252,33.0,1391.0,309.0,1038.0,298.0,4.1944,<1H OCEAN,149500.0,Azusa
13329,9.0,2374.0,372.0,884.0,333.0,4.5042,INLAND,206400.0,Lake of the Pines
1970,21.0,1730.0,350.0,982.0,322.0,1.8375,INLAND,79800.0,Corning
8472,24.0,4670.0,1185.0,2478.0,1107.0,3.1975,<1H OCEAN,252400.0,Alhambra
3090,25.0,5039.0,821.0,2654.0,802.0,4.7969,INLAND,211700.0,San Dimas
13974,32.0,3690.0,791.0,1804.0,715.0,4.4875,<1H OCEAN,222700.0,Burbank
553,34.0,1011.0,274.0,1164.0,262.0,2.8542,<1H OCEAN,146900.0,Boyle Heights
8770,23.0,6323.0,1196.0,1984.0,1124.0,2.3276,<1H OCEAN,92400.0,Sun City
12945,40.0,1727.0,309.0,932.0,313.0,3.95,<1H OCEAN,210200.0,Montebello
2186,28.0,3342.0,688.0,2210.0,647.0,3.4596,<1H OCEAN,202800.0,West Covina
13132,16.0,1754.0,284.0,773.0,277.0,4.817,INLAND,147000.0,Folsom
9755,18.0,1994.0,578.0,3031.0,577.0,2.7614,<1H OCEAN,237500.0,Midway City
