,latitude,longitude,city_name
12815,35.38,-118.99,Bakersfield
12816,40.36,-120.71,Susanville
12817,34.23,-119.14,El Rio
12818,40.87,-124.09,Arcata
12819,34.01,-118.33,View Park-Windsor Hills
12820,33.97,-117.53,Mira Loma
12821,33.92,-118.24,Willowbrook
12822,37.84,-122.26,Emeryville
12823,37.76,-122.5,Daly City
12824,38.67,-121.8,Woodland
12825,37.88,-122.28,Berkeley
12826,37.74,-122.42,San Francisco
12827,35.27,-120.65,San Luis Obispo
12828,34.1,-118.27,Silver Lake
12829,34.59,-117.37,Adelanto
12830,37.82,-122.22,Piedmont
12831,38.62,-121.4,Arden-Arcade
12832,38.61,-121.48,Sacramento
12833,34.1,-118.05,Temple City
12834,39.16,-123.2,Ukiah
12835,34.0,-118.31,View Park-Windsor Hills
12836,33.79,-117.86,Orange
12837,34.26,-118.31,Burbank
12838,36.21,-119.32,Tulare
12839,34.09,-117.94,Irwindale
12840,35.4,-118.96,Oildale
12841,34.09,-118.27,Silver Lake
12842,34.87,-118.17,Rosamond
12843,34.04,-118.3,Echo Park
12844,37.82,-122.23,Piedmont
12845,34.45,-119.79,Goleta
12846,34.28,-119.2,Saticoy
12847,37.66,-121.0,Modesto
12848,34.1,-117.87,Covina
12849,36.61,-121.82,Del Rey Oaks
12850,37.61,-122.04,Union City
12851,38.36,-121.2,Clay
12852,38.97,-121.05,Meadow Vista
12853,37.99,-122.61,Fairfax
12854,37.81,-122.18,Piedmont
12855,34.14,-117.91,Azusa
12856,38.52,-122.78,Larkfield-Wikiup
12857,33.9,-118.15,Paramount
12858,34.22,-118.51,Northridge
12859,34.2,-118.51,Northridge
12860,34.14,-117.85,Glendora
12861,34.32,-118.41,San Fernando
12862,33.95,-117.51,Pedley
12863,33.03,-117.08,Poway
12864,34.04,-118.29,Los Angeles
12865,37.26,-121.93,Cambrian Park
12866,33.66,-117.99,Huntington Beach
12867,38.04,-122.59,Lucas Valley-Marinwood
12868,33.73,-118.32,San Pedro
12869,34.0,-118.45,Marina del Rey
12870,34.26,-119.25,Ventura
12871,33.88,-117.59,Corona
12872,37.92,-122.31,El Cerrito
12873,37.7,-120.94,Riverbank
12874,36.35,-119.28,Visalia
12875,37.28,-122.12,Loyola
12876,34.07,-118.36,West Hollywood
12877,37.94,-122.35,Richmond
12878,33.95,-118.02,South Whittier
12879,32.71,-117.14,San Diego
12880,37.8,-120.99,Escalon
12881,34.15,-118.54,Woodland Hills
12882,37.94,-122.33,East Richmond Heights
12883,34.0,-118.15,Commerce
12884,36.57,-119.97,Caruthers
12885,33.97,-117.74,Chino Hills
12886,34.89,-120.43,Orcutt
12887,33.2,-117.27,Vista
12888,33.9,-118.32,Alondra Park
12889,39.44,-121.55,Palermo
12890,34.04,-118.16,Belvedere
12891,32.64,-117.08,Chula Vista
12892,34.27,-118.74,Santa Susana
12893,36.57,-119.6,Selma
12894,34.26,-118.45,San Fernando
12895,33.97,-118.37,Inglewood
12896,38.25,-122.65,Petaluma
12897,33.59,-117.69,Mission Viejo
12898,34.03,-118.46,Santa Monica
12899,34.22,-118.51,Northridge
12900,34.44,-119.71,Mission Canyon
12901,34.21,-118.57,Canoga Park
12902,34.26,-118.31,Burbank
12903,33.23,-117.14,Hidden Meadows
12904,38.5,-121.44,Parkway
12905,32.85,-116.92,Lakeside
12906,36.31,-119.3,Visalia
12907,34.02,-118.36,View Park-Windsor Hills
12908,32.87,-116.94,Eucalyptus Hills
12909,36.59,-121.95,Del Monte Forest
12910,34.1,-118.37,West Hollywood
12911,34.18,-116.02,Twentynine Palms
12912,33.84,-118.22,Compton
12913,37.81,-122.24,Piedmont
12914,37.29,-121.91,Buena Vista
12915,33.85,-118.1,Artesia
12916,38.15,-122.26,American Canyon
12917,33.67,-117.95,Fountain Valley
12918,40.85,-122.45,Central Valley (historical)
12919,33.92,-118.2,Lynwood
12920,32.58,-117.1,Imperial Beach
12921,34.24,-118.52,Northridge
12922,37.82,-122.23,Piedmont
12923,37.3,-122.0,Cupertino
12924,34.16,-118.27,North Glendale
12925,38.3,-122.45,Sonoma
12926,34.19,-118.37,North Hollywood
12927,37.32,-121.89,San Jose
12928,37.41,-122.15,Stanford
12929,38.01,-121.89,Pittsburg
12930,37.78,-122.45,San Francisco
12931,35.12,-120.6,Arroyo Grande
12932,33.19,-117.26,Vista
12933,34.07,-117.14,Mentone
12934,37.98,-121.3,Stockton
12935,35.12,-120.65,Pismo Beach
12936,33.76,-117.84,Tustin
12937,32.92,-117.14,Fairbanks Ranch
12938,34.02,-118.45,Marina del Rey
12939,34.35,-119.05,Santa Paula
12940,38.55,-121.75,Davis
12941,38.34,-122.69,Rohnert Park
12942,40.46,-122.27,Anderson
12943,37.82,-121.98,Danville
12944,34.1,-118.02,North El Monte
12945,33.99,-118.28,Florence-Graham
12946,37.57,-120.02,Mariposa
12947,39.33,-123.23,Redwood Valley
12948,38.03,-120.41,Columbia
12949,36.66,-119.6,Del Rey
12950,36.33,-119.65,Hanford
12951,32.67,-117.08,National City
12952,34.09,-118.36,West Hollywood
12953,34.21,-118.5,Northridge
12954,33.87,-118.14,Lakewood
12955,34.17,-119.08,Camarillo
12956,37.8,-122.43,San Francisco
12957,40.56,-122.38,Redding
12958,34.19,-118.41,North Hollywood
12959,34.15,-118.42,Sherman Oaks
12960,33.58,-117.2,Murrieta
12961,38.76,-120.59,Pollock Pines
12962,37.81,-122.28,Oakland
12963,34.28,-118.81,Simi Valley
12964,33.93,-118.19,Lynwood
12965,35.42,-119.02,Oildale
12966,34.27,-118.53,Northridge
12967,38.66,-121.26,Fair Oaks
12968,33.72,-118.29,San Pedro
12969,32.63,-117.04,Bonita
12970,34.15,-117.93,Azusa
12971,34.19,-118.13,Altadena
12972,33.68,-117.8,Irvine
12973,36.34,-119.66,Hanford
12974,38.25,-121.76,Rio Vista
12975,33.85,-118.37,Redondo Beach
12976,34.98,-120.43,Santa Maria
12977,33.85,-117.88,Placentia
12978,34.08,-118.13,Alhambra
12979,32.6,-117.03,Bonita
12980,37.81,-122.25,Oakland
12981,37.43,-121.91,Milpitas
12982,37.57,-122.3,San Mateo
12983,37.72,-122.4,Brisbane
12984,33.98,-118.32,View Park-Windsor Hills
12985,38.88,-119.99,South Lake Tahoe
12986,38.03,-121.63,Bethel Island
12987,34.15,-118.26,Glendale
12988,33.61,-117.67,Mission Viejo
12989,33.97,-118.38,Ladera Heights
12990,37.31,-121.91,Buena Vista
12991,33.92,-117.8,Yorba Linda
12992,39.48,-121.57,South Oroville
12993,36.8,-119.84,Fresno
12994,34.0,-116.57,Morongo Valley
12995,34.05,-118.41,Century City
12996,38.11,-122.24,Vallejo
12997,33.16,-117.31,Carlsbad
12998,34.54,-120.01,Santa Ynez
12999,33.68,-116.16,Coachella
13000,35.35,-119.1,Greenacres
13001,32.64,-117.08,Chula Vista
13002,39.05,-121.48,Wheatland
13003,33.74,-116.95,East Hemet
13004,36.76,-119.83,West Park
13005,32.76,-117.12,San Diego
13006,37.6,-122.02,Union City
13007,37.56,-120.93,Keyes
13008,34.12,-118.39,Universal City
13009,33.98,-117.96,Hacienda Heights
13010,39.01,-123.36,Boonville
13011,33.89,-118.23,Compton
13012,38.78,-122.59,Middletown
13013,33.67,-117.81,Irvine
13014,34.05,-118.27,Los Angeles
13015,37.78,-121.93,Blackhawk
13016,33.81,-116.52,Palm Springs
13017,34.14,-118.32,Universal City
13018,37.39,-122.11,Los Altos
13019,37.35,-121.86,Alum Rock
13020,33.22,-117.24,Vista
13021,34.15,-118.23,Glendale
13022,34.1,-117.97,Baldwin Park
13023,38.05,-122.25,Rodeo
13024,34.03,-118.43,"Westwood, Los Angeles"
13025,37.7,-120.92,Riverbank
13026,39.1,-123.16,Talmage
13027,34.16,-118.06,Sierra Madre
13028,34.11,-118.15,South Pasadena
13029,35.29,-120.65,San Luis Obispo
13030,33.92,-118.15,Downey
13031,34.16,-118.37,North Hollywood
13032,33.84,-117.9,Anaheim
13033,33.85,-117.93,Fullerton
13034,39.03,-121.12,Lake of the Pines
13035,33.99,-118.37,Ladera Heights
13036,33.85,-118.16,Lakewood
13037,38.18,-122.8,Inverness
13038,32.69,-117.18,Coronado
13039,37.7,-122.13,Ashland
13040,33.21,-117.34,Oceanside
13041,34.02,-117.34,Highgrove
13042,33.89,-118.34,Alondra Park
13043,38.92,-122.62,Lower Lake
13044,33.91,-118.22,Compton
13045,32.79,-117.25,La Jolla
13046,37.99,-122.32,Tara Hills
13047,38.46,-122.91,Forestville
13048,38.87,-121.19,Loomis
13049,32.7,-117.14,San Diego
13050,37.36,-118.39,Bishop
13051,33.68,-116.21,Coachella
13052,37.38,-122.08,Mountain View
13053,39.66,-121.77,Durham
13054,33.05,-117.25,Encinitas
13055,38.69,-121.36,North Highlands
13056,37.41,-122.1,Los Altos
13057,38.14,-121.26,Lodi
13058,37.55,-121.99,Fremont
13059,36.93,-122.0,Twin Lakes
13060,33.18,-117.29,Vista
13061,36.62,-121.91,Pacific Grove
13062,39.29,-121.06,Nevada City
13063,39.39,-121.59,Palermo
13064,37.37,-121.81,East Foothills
13065,36.81,-119.71,Clovis
13066,37.74,-122.45,Daly City
13067,36.86,-119.78,Clovis
13068,38.36,-122.54,Eldridge
13069,37.73,-121.43,Tracy
13070,37.75,-122.48,Daly City
13071,34.05,-118.3,Silver Lake
13072,37.68,-121.75,Livermore
13073,33.79,-118.18,Signal Hill
13074,37.29,-121.83,Seven Trees
13075,34.13,-117.86,Glendora
13076,36.8,-119.75,Tarpey Village
13077,38.55,-121.41,Rosemont
13078,38.94,-119.97,South Lake Tahoe
13079,33.69,-116.25,Indio
13080,36.94,-119.7,Clovis
13081,37.9,-122.04,Walnut Creek
13082,33.94,-118.32,Westmont
13083,36.3,-119.79,Lemoore
13084,38.11,-121.26,Lodi
13085,33.95,-118.25,Florence-Graham
13086,36.99,-122.02,Pasatiempo
13087,36.79,-119.89,West Park
13088,38.03,-121.3,Lincoln Village
13089,36.92,-121.78,Freedom
13090,38.1,-122.22,Vallejo
13091,34.48,-117.32,Mountain View Acres
13092,38.02,-122.13,Martinez
13093,37.32,-121.79,Alum Rock
13094,36.28,-119.29,Visalia
13095,32.78,-115.56,El Centro
13096,39.65,-121.24,Berry Creek
13097,34.02,-118.17,East Los Angeles
13098,32.94,-117.24,Del Mar
13099,37.73,-122.43,Daly City
13100,37.93,-122.05,Waldon
13101,33.95,-117.43,Riverside
13102,34.04,-118.37,Culver City
13103,34.16,-118.36,Universal City
13104,34.16,-118.46,Sherman Oaks
13105,34.0,-117.04,Calimesa
13106,37.2,-120.64,Atwater
13107,33.82,-118.22,Signal Hill
13108,34.0,-118.3,View Park-Windsor Hills
13109,32.85,-117.2,La Jolla
13110,35.13,-120.66,Pismo Beach
13111,34.1,-118.06,Temple City
13112,37.26,-122.02,Saratoga
13113,38.35,-122.71,Rohnert Park
13114,33.93,-118.27,Willowbrook
13115,38.61,-121.29,Rancho Cordova
13116,33.92,-118.12,Downey
13117,33.45,-117.64,San Clemente
13118,33.98,-118.31,Westmont
13119,34.0,-117.42,Rubidoux
13120,38.44,-122.98,Camp Meeker
13121,37.8,-122.23,Piedmont
13122,37.25,-121.97,Los Gatos
13123,37.35,-121.89,San Jose
13124,32.83,-116.97,Santee
13125,34.17,-118.43,Van Nuys
13126,37.94,-122.02,Waldon
13127,33.98,-118.25,Florence-Graham
13128,38.26,-122.02,Fairfield
13129,38.61,-121.42,Arden-Arcade
13130,37.29,-121.92,Campbell
13131,34.43,-118.43,Santa Clarita
13132,34.03,-118.18,East Los Angeles
13133,33.97,-118.38,Ladera Heights
13134,36.16,-119.35,Tulare
13135,34.26,-118.3,La Crescenta-Montrose
13136,33.89,-118.22,Compton
13137,32.81,-117.01,La Mesa
13138,33.75,-118.11,Seal Beach
13139,39.36,-121.69,Gridley
13140,34.24,-119.04,Camarillo
13141,38.42,-120.42,Pioneer
13142,38.69,-120.7,Camino
13143,32.57,-117.06,Imperial Beach
13144,37.65,-122.46,Colma
13145,39.94,-122.17,Corning
13146,34.13,-117.98,Duarte
13147,37.66,-120.99,Modesto
13148,32.81,-117.18,San Diego
13149,37.0,-122.06,Pasatiempo
13150,33.88,-117.78,Yorba Linda
13151,34.16,-118.37,North Hollywood
13152,33.98,-118.06,West Whittier-Los Nietos
13153,33.85,-117.9,Anaheim
13154,40.58,-122.34,Redding
13155,33.95,-118.36,Inglewood
13156,37.24,-122.02,Saratoga
13157,33.79,-118.27,West Carson
13158,33.69,-117.77,Irvine
13159,38.36,-122.0,Vacaville
13160,33.66,-117.95,Costa Mesa
13161,34.05,-118.33,Hollywood
13162,32.67,-117.01,Bonita
13163,33.59,-117.68,Mission Viejo
13164,33.16,-117.21,Lake San Marcos
13165,33.53,-117.65,San Juan Capistrano
13166,34.13,-118.68,Hidden Hills
13167,34.05,-118.45,"Westwood, Los Angeles"
13168,32.73,-117.05,Lemon Grove
13169,33.15,-117.13,San Marcos
13170,32.72,-117.05,Lemon Grove
13171,37.41,-120.63,Winton
13172,37.48,-122.23,Redwood City
13173,34.01,-118.42,Culver City
13174,33.89,-117.87,Placentia
13175,41.38,-122.28,Mount Shasta
13176,37.78,-121.43,Tracy
13177,34.1,-117.48,Fontana
13178,34.1,-118.3,Hollywood
13179,33.88,-118.37,Lawndale
13180,34.03,-118.38,Culver City
13181,34.05,-117.18,Redlands
13182,34.23,-119.12,El Rio
13183,36.19,-119.82,Stratford
13184,37.46,-122.13,East Palo Alto
13185,38.13,-121.29,Lodi
13186,37.74,-122.17,San Leandro
13187,34.11,-117.31,San Bernardino
13188,33.52,-117.55,Coto De Caza
13189,36.7,-119.63,Del Rey
13190,33.87,-117.96,Fullerton
13191,36.83,-119.71,Clovis
13192,33.96,-118.04,South Whittier
13193,36.58,-119.61,Selma
13194,36.95,-121.79,Amesti
13195,34.2,-118.57,Canoga Park
13196,34.05,-118.43,"Westwood, Los Angeles"
13197,36.32,-119.29,Visalia
13198,35.33,-119.07,Greenacres
13199,32.72,-117.12,San Diego
13200,33.76,-117.91,Garden Grove
13201,36.22,-119.35,Tulare
13202,33.7,-117.77,Irvine
13203,35.49,-119.38,Shafter
13204,34.09,-118.36,West Hollywood
13205,33.62,-117.64,Las Flores
13206,38.92,-120.02,South Lake Tahoe
13207,39.73,-121.84,Chico
13208,34.07,-117.17,Redlands
13209,37.95,-122.54,Larkspur
13210,34.14,-117.86,Glendora
13211,33.83,-117.93,Anaheim
13212,34.0,-117.95,Hacienda Heights
13213,34.23,-118.4,North Hollywood
13214,34.09,-118.33,Hollywood
13215,33.52,-117.12,Temecula
13216,38.63,-121.42,Arden-Arcade
13217,37.74,-122.49,Daly City
13218,33.49,-116.6,Anza
13219,36.82,-119.79,Fresno
13220,37.81,-122.27,Oakland
13221,34.3,-118.7,Santa Susana
13222,37.55,-122.01,Fremont
13223,34.05,-118.52,Santa Monica
13224,34.16,-118.25,North Glendale
13225,37.33,-121.78,Alum Rock
13226,34.24,-118.33,Burbank
13227,37.45,-122.18,Menlo Park
13228,37.28,-121.76,Seven Trees
13229,36.25,-121.84,Carmel Valley Village
13230,33.98,-118.28,Florence-Graham
13231,36.76,-119.78,Fresno
13232,34.08,-117.71,Claremont
13233,33.82,-118.28,Carson
13234,35.06,-120.61,Callender
13235,37.58,-122.07,Union City
13236,37.51,-122.0,Fremont
13237,32.79,-117.2,San Diego
13238,38.39,-122.7,Roseland
13239,37.37,-121.88,San Jose
13240,33.99,-118.1,Pico Rivera
13241,37.26,-121.8,Seven Trees
13242,34.0,-118.27,Florence-Graham
13243,34.18,-118.63,West Hills
13244,33.14,-117.08,Escondido
13245,38.7,-121.42,Rio Linda
13246,37.76,-122.46,San Francisco
13247,33.99,-118.35,View Park-Windsor Hills
13248,33.97,-117.9,Rowland Heights
13249,37.73,-122.39,Brisbane
13250,33.86,-118.02,Buena Park
13251,39.75,-122.2,Orland
13252,34.11,-118.18,South Pasadena
13253,36.85,-121.53,San Juan Bautista
13254,37.71,-122.48,Daly City
13255,37.78,-122.21,Alameda
13256,36.8,-119.81,Fresno
13257,34.27,-118.52,Northridge
13258,37.12,-120.27,Chowchilla
13259,34.14,-118.0,Monrovia
13260,38.49,-121.49,Parkway
13261,37.42,-121.94,Milpitas
13262,35.26,-118.92,Lamont
13263,37.75,-122.16,San Leandro
13264,34.12,-118.13,South Pasadena
13265,32.64,-117.07,Chula Vista
13266,36.3,-119.13,Exeter
13267,36.28,-119.2,Farmersville
13268,37.33,-121.82,Alum Rock
13269,34.17,-118.44,Van Nuys
13270,37.3,-122.0,Cupertino
13271,34.12,-118.23,Glendale
13272,37.65,-120.46,Waterford
13273,35.99,-119.96,Kettleman City
13274,34.28,-119.26,Ventura
13275,38.34,-121.98,Vacaville
13276,37.98,-122.46,Santa Venetia
13277,33.94,-117.38,Riverside
13278,34.09,-118.29,Silver Lake
13279,37.81,-121.22,Manteca
13280,37.24,-121.95,Cambrian Park
13281,32.69,-117.13,National City
13282,34.13,-116.31,Joshua Tree
13283,33.81,-118.11,Rossmoor
13284,33.83,-118.28,Carson
13285,34.14,-117.21,Highland
13286,33.95,-118.02,South Whittier
13287,37.75,-122.15,San Leandro
13288,34.16,-118.34,Universal City
13289,37.37,-121.55,Morgan Hill
13290,33.19,-117.27,Vista
13291,37.38,-122.05,Sunnyvale
13292,34.08,-117.68,Montclair
13293,34.35,-119.73,Santa Barbara
13294,33.85,-117.88,Placentia
13295,37.88,-122.29,Albany
13296,34.16,-118.36,Universal City
13297,34.07,-117.32,Colton
13298,34.11,-118.04,North El Monte
13299,33.85,-117.99,Buena Park
13300,34.03,-117.29,Grand Terrace
13301,37.31,-121.96,Campbell
13302,33.93,-118.23,Lynwood
13303,32.65,-116.97,Bonita
13304,37.38,-122.08,Mountain View
13305,40.54,-124.23,Ferndale
13306,33.96,-118.25,Florence-Graham
13307,33.76,-116.87,Valle Vista
13308,34.14,-117.65,San Antonio Heights
13309,32.7,-117.14,San Diego
13310,34.11,-118.26,Silver Lake
13311,37.74,-122.13,San Leandro
13312,34.13,-117.23,Highland
13313,34.26,-118.41,San Fernando
13314,33.6,-114.65,Blythe
13315,37.57,-120.85,Hughson
13316,33.85,-118.26,Carson
13317,33.92,-117.9,Brea
13318,37.99,-121.31,Lincoln Village
13319,34.12,-117.9,Citrus
13320,34.13,-117.92,Azusa
13321,35.37,-118.99,Bakersfield
13322,33.97,-118.19,Bell
13323,32.67,-117.03,Bonita
13324,37.79,-122.2,Piedmont
13325,34.22,-116.14,Twentynine Palms
13326,34.02,-118.09,Montebello
13327,35.85,-119.12,Richgrove
13328,37.76,-122.29,Oakland
13329,33.99,-118.08,West Whittier-Los Nietos
13330,33.74,-117.86,Santa Ana
13331,37.97,-121.98,Concord
13332,34.17,-117.06,Running Springs
13333,33.88,-117.58,Corona
13334,37.37,-122.11,Los Altos
13335,34.06,-118.31,Hollywood
13336,37.75,-122.12,San Leandro
13337,38.68,-121.47,Rio Linda
13338,36.76,-119.79,Fresno
13339,37.82,-120.79,East Oakdale
13340,33.78,-116.43,Cathedral City
13341,37.61,-120.76,Waterford
13342,34.01,-118.08,Montebello
13343,32.75,-117.19,San Diego
13344,36.32,-119.25,Visalia
13345,34.06,-118.21,Boyle Heights
13346,33.91,-118.11,Bellflower
13347,40.85,-121.07,Westwood
13348,37.0,-121.68,Interlaken
13349,32.82,-117.05,La Mesa
13350,33.82,-117.81,Villa Park
13351,39.74,-122.16,Orland
13352,38.66,-121.4,North Highlands
13353,35.3,-119.01,Greenfield
13354,39.48,-121.55,South Oroville
13355,38.3,-122.31,Napa
13356,32.66,-117.01,Bonita
13357,34.14,-118.13,Pasadena
13358,37.29,-121.93,Campbell
13359,32.8,-114.55,Yuma
13360,32.78,-116.97,Casa de Oro-Mount Helix
13361,33.95,-118.17,Cudahy
13362,36.85,-121.73,Las Lomas
13363,37.78,-122.46,San Francisco
13364,33.51,-117.67,San Juan Capistrano
13365,34.86,-120.43,Orcutt
13366,39.01,-122.75,Soda Bay
13367,37.35,-121.87,San Jose
13368,38.5,-121.44,Parkway
13369,37.99,-121.83,Antioch
13370,35.3,-119.09,Greenacres
13371,34.21,-118.23,La Crescenta-Montrose
13372,37.77,-121.99,San Ramon
13373,34.19,-118.39,North Hollywood
13374,33.83,-118.3,West Carson
13375,33.6,-117.9,Newport Beach
13376,33.6,-117.65,Mission Viejo
13377,41.74,-124.16,Bertsch-Oceanview
13378,34.1,-118.39,Beverly Hills
13379,37.65,-122.09,Hayward
13380,32.73,-117.01,Spring Valley
13381,34.19,-118.2,La Canada Flintridge
13382,33.77,-118.09,Rossmoor
13383,34.29,-118.44,San Fernando
13384,35.94,-121.0,Lake Nacimiento
13385,37.66,-121.9,Pleasanton
13386,36.36,-119.25,Ivanhoe
13387,33.92,-118.25,Willowbrook
13388,34.14,-117.99,Monrovia
13389,33.78,-118.19,Long Beach
13390,38.94,-122.62,Clearlake
13391,37.98,-122.01,Concord
13392,34.2,-118.59,Canoga Park
13393,34.66,-120.45,Lompoc
13394,33.15,-117.18,San Marcos
13395,33.54,-115.22,Niland
13396,33.92,-118.28,West Athens
13397,34.09,-117.63,Upland
13398,38.13,-121.3,Woodbridge
13399,38.01,-121.36,Lincoln Village
13400,37.9,-121.31,Taft Mosswood
13401,34.07,-117.46,Fontana
13402,32.7,-117.1,National City
13403,34.26,-119.2,El Rio
13404,37.75,-122.46,Daly City
13405,37.91,-122.54,Mill Valley
13406,34.22,-117.15,Running Springs
13407,37.7,-122.48,Broadmoor
13408,34.0,-118.48,Santa Monica
13409,37.81,-121.23,Manteca
13410,33.61,-117.72,Laguna Woods
13411,40.91,-124.08,McKinleyville
13412,34.08,-117.43,Fontana
13413,34.15,-118.37,Universal City
13414,33.78,-116.97,San Jacinto
13415,34.76,-118.28,Quartz Hill
13416,37.76,-122.49,Daly City
13417,33.9,-118.01,La Mirada
13418,33.86,-118.32,Gardena
13419,34.12,-118.24,Glendale
13420,34.07,-117.39,Bloomington
13421,32.63,-117.03,Bonita
13422,34.08,-117.6,Rancho Cucamonga
13423,39.75,-121.85,Chico
13424,38.99,-122.7,Clearlake Oaks
13425,34.16,-117.25,Highland
13426,37.69,-121.79,Livermore
13427,38.56,-121.51,Sacramento
13428,33.8,-118.24,Carson
13429,34.2,-118.57,Canoga Park
13430,33.95,-118.35,Inglewood
13431,37.23,-121.76,Seven Trees
13432,37.88,-122.17,Orinda
13433,34.21,-118.24,La Crescenta-Montrose
13434,38.01,-121.32,Lincoln Village
13435,34.16,-116.44,Yucca Valley
13436,37.3,-121.83,Seven Trees
13437,32.73,-116.99,Spring Valley
13438,35.96,-119.19,Pixley
13439,37.35,-122.02,Sunnyvale
13440,36.59,-119.45,Reedley
13441,37.23,-121.96,Los Gatos
13442,33.75,-117.92,Garden Grove
13443,34.24,-119.29,Ventura
13444,33.97,-117.4,Riverside
13445,36.81,-119.79,Fresno
13446,34.04,-118.26,Los Angeles
13447,37.54,-122.49,Montara
13448,37.65,-121.05,West Modesto
13449,32.84,-117.25,La Jolla
13450,37.24,-122.04,Saratoga
13451,32.75,-117.11,San Diego
13452,36.0,-116.22,Pahrump
13453,36.33,-119.64,Hanford
13454,32.69,-117.02,La Presa
13455,40.86,-124.08,Arcata
13456,35.33,-120.84,Los Osos
13457,34.94,-116.96,Barstow
13458,32.7,-117.12,National City
13459,38.9,-121.08,Auburn
13460,35.88,-119.27,Earlimart
13461,34.16,-118.03,Arcadia
13462,34.08,-118.12,Alhambra
13463,33.93,-118.21,Lynwood
13464,36.12,-119.29,Tipton
13465,37.93,-121.91,Clayton
13466,38.62,-121.34,Carmichael
13467,33.56,-117.7,Aliso Viejo
13468,39.23,-123.18,Redwood Valley
13469,34.09,-117.32,Colton
13470,37.27,-122.01,Saratoga
13471,36.79,-119.69,Tarpey Village
13472,32.76,-117.12,San Diego
13473,34.17,-118.58,Woodland Hills
13474,33.0,-117.07,Poway
13475,37.74,-122.15,San Leandro
13476,37.78,-122.42,San Francisco
13477,41.5,-121.76,McCloud
13478,33.71,-117.97,Fountain Valley
13479,33.92,-118.42,El Segundo
13480,37.69,-121.03,Del Rio
13481,34.08,-118.09,East San Gabriel
13482,37.32,-121.94,Burbank
13483,34.07,-117.92,West Covina
13484,36.98,-122.0,Twin Lakes
13485,35.42,-120.94,Cayucos
13486,38.01,-121.9,Pittsburg
13487,40.54,-122.38,Redding
13488,33.93,-118.01,La Mirada
13489,37.9,-122.56,Mill Valley
13490,37.35,-122.04,Sunnyvale
13491,36.71,-121.66,Boronda
13492,34.03,-118.17,East Los Angeles
13493,33.88,-118.06,Cerritos
13494,37.73,-122.42,San Francisco
13495,40.45,-122.3,Anderson
13496,33.97,-118.32,Westmont
13497,33.89,-118.1,Bellflower
13498,37.73,-122.48,Daly City
13499,33.89,-118.23,Compton
13500,33.86,-118.35,Torrance
13501,37.88,-122.1,Lafayette
13502,34.1,-117.84,Charter Oak
13503,37.29,-121.96,Campbell
13504,33.91,-117.87,Brea
13505,39.15,-121.64,Yuba City
13506,37.63,-121.0,Modesto
13507,34.23,-118.26,La Crescenta-Montrose
13508,33.83,-118.11,Lakewood
13509,38.11,-121.27,Lodi
13510,34.07,-117.73,Pomona
13511,40.57,-122.35,Redding
13512,36.34,-119.3,Visalia
13513,38.46,-122.73,Santa Rosa
13514,34.09,-118.23,Echo Park
13515,36.36,-119.32,Visalia
13516,34.09,-117.29,San Bernardino
13517,34.26,-118.32,Burbank
13518,38.89,-121.3,Lincoln
13519,34.53,-117.96,Littlerock
13520,33.86,-118.15,Lakewood
13521,34.03,-118.5,Santa Monica
13522,40.45,-122.31,Anderson
13523,34.06,-118.26,Los Angeles
13524,37.69,-122.46,Colma
13525,32.9,-117.11,Poway
13526,37.98,-122.57,San Anselmo
13527,37.29,-121.76,Seven Trees
13528,37.97,-122.34,San Pablo
13529,33.94,-117.56,Norco
13530,34.36,-119.05,Santa Paula
13531,36.63,-121.92,Pacific Grove
13532,33.98,-118.27,Florence-Graham
13533,33.81,-118.01,Stanton
13534,34.25,-119.12,Saticoy
13535,37.8,-122.28,Oakland
13536,33.88,-118.08,Artesia
13537,34.07,-118.41,Beverly Hills
13538,33.96,-118.43,Marina del Rey
13539,35.18,-120.57,Arroyo Grande
13540,37.39,-121.89,Milpitas
13541,34.03,-118.3,View Park-Windsor Hills
13542,37.71,-122.08,Castro Valley
13543,39.76,-121.65,Paradise
13544,34.0,-118.34,View Park-Windsor Hills
13545,37.92,-122.03,Waldon
13546,37.66,-120.99,Modesto
13547,40.81,-124.23,Bayview
13548,33.66,-117.88,Costa Mesa
13549,33.73,-118.06,Seal Beach
13550,37.5,-122.26,San Carlos
13551,37.66,-120.96,Modesto
13552,34.27,-118.67,Santa Susana
13553,37.35,-121.84,Alum Rock
13554,36.55,-119.39,Dinuba
13555,33.99,-118.27,Florence-Graham
13556,35.36,-119.01,Bakersfield
13557,37.86,-122.09,Saranap
13558,33.99,-117.52,Mira Loma
13559,40.42,-120.66,Susanville
13560,35.69,-120.9,Lake Nacimiento
13561,37.84,-122.19,Orinda
13562,35.65,-118.87,Oildale
13563,32.7,-117.11,National City
13564,33.66,-117.83,Irvine
13565,34.33,-118.48,San Fernando
13566,33.0,-117.24,Solana Beach
13567,33.97,-117.51,Mira Loma
13568,37.59,-122.5,Pacifica
13569,34.1,-117.3,San Bernardino
13570,33.92,-117.39,Riverside
13571,32.68,-117.05,Bonita
13572,37.69,-122.12,Ashland
13573,32.75,-117.17,San Diego
13574,34.01,-118.16,Commerce
13575,37.57,-122.35,Burlingame
13576,33.82,-117.9,Anaheim
13577,38.0,-122.51,Santa Venetia
13578,37.38,-122.05,Sunnyvale
13579,37.94,-122.09,Pleasant Hill
13580,37.8,-122.25,Oakland
